Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Stephen,2015-03-01 07:51:00,00:21:00,,Family Guy: Season 6: Movin' Out (Brian's Song) (Episode 2),,Windows 8 x64 devices,00:21:03,Not latest view,US (United States)
Stephen,2015-03-01 07:03:53,00:46:55,,Family Guy: Season 6: Blue Harvest (Episode 1),,Windows 8 x64 devices,00:46:57,Not latest view,US (United States)
Stephen,2015-02-28 06:59:04,00:19:45,,Family Guy: Season 5: Meet the Quagmires (Episode 18),,Windows 8 x64 devices,00:21:46,Not latest view,US (United States)
Stephen,2015-02-27 08:05:09,00:02:01,,Family Guy: Season 5: Meet the Quagmires (Episode 18),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-27 07:43:37,00:21:24,,Family Guy: Season 5: It Takes a Village Idiot (and I Married One) (Episode 17),,Windows 8 x64 devices,00:21:24,Not latest view,US (United States)
Stephen,2015-02-27 07:22:08,00:21:18,,Family Guy: Season 5: No Chris Left Behind (Episode 16),,Windows 8 x64 devices,00:21:19,Not latest view,US (United States)
Stephen,2015-02-27 06:59:11,00:22:42,,Family Guy: Season 5: Boys Do Cry (Episode 15),,Windows 8 x64 devices,00:22:44,Not latest view,US (United States)
Stephen,2015-02-27 06:38:01,00:21:03,,Family Guy: Season 5: No Meals on Wheels (Episode 14),,Windows 8 x64 devices,00:21:03,Not latest view,US (United States)
Stephen,2015-02-26 07:09:12,00:00:08,,Family Guy: Season 5: No Meals on Wheels (Episode 14),,Windows 8 x64 devices,00:00:07,Not latest view,US (United States)
Stephen,2015-02-26 06:47:13,00:21:24,,Family Guy: Season 5: Bill and Peter's Bogus Journey (Episode 13),,Windows 8 x64 devices,00:21:26,Not latest view,US (United States)
Stephen,2015-02-26 06:28:14,00:18:37,,Family Guy: Season 5: Airport '07 (Episode 12),,Windows 8 x64 devices,00:21:18,Not latest view,US (United States)
Stephen,2015-02-26 06:20:54,00:02:23,,Family Guy: Season 5: Airport '07 (Episode 12),,Windows 8 x64 devices,00:02:44,Not latest view,US (United States)
Stephen,2015-02-25 09:11:15,00:02:01,,Family Guy: Season 5: Airport '07 (Episode 12),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-25 08:50:04,00:21:04,,Family Guy: Season 5: The Tan Aquatic with Steve Zissou (Episode 11),,Windows 8 x64 devices,00:21:03,Not latest view,US (United States)
Stephen,2015-02-25 08:28:26,00:21:29,,Family Guy: Season 5: Peter's Two Dads (Episode 10),,Windows 8 x64 devices,00:21:30,Not latest view,US (United States)
Stephen,2015-02-25 08:08:44,00:19:35,,Family Guy: Season 5: Road to Rupert (Episode 9),,Windows 8 x64 devices,00:21:31,Not latest view,US (United States)
Stephen,2015-02-22 06:16:02,00:02:01,,Archer: Season 4: Sea Tunt: Part I (Episode 12),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-22 05:57:03,00:18:49,,Archer: Season 4: The Papal Chase (Episode 11),,Windows 8 x64 devices,00:18:49,00:18:49,US (United States)
Stephen,2015-02-22 05:36:43,00:20:12,,Archer: Season 4: Un Chien Tangerine (Episode 10),,Windows 8 x64 devices,00:20:11,00:20:11,US (United States)
Stephen,2015-02-22 05:18:43,00:17:48,,Archer: Season 4: The Honeymooners (Episode 9),,Windows 8 x64 devices,00:19:49,00:19:49,US (United States)
Stephen,2015-02-21 06:37:57,00:02:01,,Family Guy: Season 5: Road to Rupert (Episode 9),,Windows 8 x64 devices,00:02:00,Not latest view,US (United States)
Stephen,2015-02-21 06:15:59,00:21:47,,Family Guy: Season 5: Barely Legal (Episode 8),,Windows 8 x64 devices,00:21:48,Not latest view,US (United States)
Stephen,2015-02-21 05:54:03,00:21:38,,Family Guy: Season 5: Chick Cancer (Episode 7),,Windows 8 x64 devices,00:21:40,Not latest view,US (United States)
Stephen,2015-02-21 05:34:40,00:19:14,,Family Guy: Season 5: Prick Up Your Ears (Episode 6),,Windows 8 x64 devices,00:21:14,Not latest view,US (United States)
Stephen,2015-02-20 07:19:16,00:02:01,,Family Guy: Season 5: Prick Up Your Ears (Episode 6),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-20 06:57:37,00:21:28,,Family Guy: Season 5: Whistle While Your Wife Works (Episode 5),,Windows 8 x64 devices,00:21:28,Not latest view,US (United States)
Stephen,2015-02-20 06:35:22,00:21:28,,Family Guy: Season 5: Saving Private Brian (Episode 4),,Windows 8 x64 devices,00:21:29,Not latest view,US (United States)
Stephen,2015-02-20 06:16:12,00:18:59,,Family Guy: Season 5: Hell Comes to Quahog (Episode 3),,Windows 8 x64 devices,00:21:00,Not latest view,US (United States)
Stephen,2015-02-19 07:56:35,00:02:01,,Family Guy: Season 5: Hell Comes to Quahog (Episode 3),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-19 07:34:58,00:21:29,,Family Guy: Season 5: Mother Tucker (Episode 2),,Windows 8 x64 devices,00:21:29,Not latest view,US (United States)
Stephen,2015-02-19 07:13:06,00:21:37,,Family Guy: Season 5: Stewie Loves Lois (Episode 1),,Windows 8 x64 devices,00:21:39,Not latest view,US (United States)
Stephen,2015-02-19 07:00:24,00:12:34,,Family Guy: Season 4: Stu and Stewie's Excellent Adventure (Episode 30),,Windows 8 x64 devices,00:21:14,Not latest view,US (United States)
Stephen,2015-02-18 06:29:30,00:00:01,,Family Guy: Season 4: Stu and Stewie's Excellent Adventure (Episode 30),,Windows 8 x64 devices,00:08:41,Not latest view,US (United States)
Stephen,2015-02-18 06:08:55,00:20:27,,Family Guy: Season 4: Bango Was His Name Oh! (Episode 29),,Windows 8 x64 devices,00:20:27,Not latest view,US (United States)
Stephen,2015-02-18 05:47:19,00:21:28,,Family Guy: Season 4: Stewie B. Goode (Episode 28),,Windows 8 x64 devices,00:21:28,Not latest view,US (United States)
Stephen,2015-02-18 05:25:51,00:21:19,,Family Guy: Season 4: The Griffin Family History (Episode 27),,Windows 8 x64 devices,00:21:20,Not latest view,US (United States)
Stephen,2015-02-17 06:29:47,00:02:01,,Family Guy: Season 4: Petergeist (Episode 26),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-17 06:08:12,00:21:26,,Family Guy: Season 4: You May Now Kiss the... Uh... Guy Who Receives (Episode 25),,Windows 8 x64 devices,00:21:26,Not latest view,US (United States)
Stephen,2015-02-17 05:46:35,00:21:26,,Family Guy: Season 4: Peterotica (Episode 24),,Windows 8 x64 devices,00:21:26,Not latest view,US (United States)
Stephen,2015-02-17 05:26:55,00:19:30,,Family Guy: Season 4: Deep Throats (Episode 23),,Windows 8 x64 devices,00:21:26,Not latest view,US (United States)
Stephen,2015-02-16 09:37:27,00:02:01,,Family Guy: Season 4: Deep Throats (Episode 23),,Windows 8 x64 devices,00:02:00,Not latest view,US (United States)
Stephen,2015-02-16 09:15:15,00:21:20,,Family Guy: Season 4: Sibling Rivalry (Episode 22),,Windows 8 x64 devices,00:21:20,Not latest view,US (United States)
Stephen,2015-02-16 08:52:39,00:21:27,,"Family Guy: Season 4: I Take Thee, Quagmire (Episode 21)",,Windows 8 x64 devices,00:21:26,Not latest view,US (United States)
Stephen,2015-02-16 08:33:01,00:19:27,,Family Guy: Season 4: Patriot Games (Episode 20),,Windows 8 x64 devices,00:21:27,Not latest view,US (United States)
Stephen,2015-02-15 12:06:58,00:02:01,,Family Guy: Season 4: Patriot Games (Episode 20),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-15 11:45:36,00:21:09,,Family Guy: Season 4: Brian Sings and Swings (Episode 19),,Windows 8 x64 devices,00:21:10,Not latest view,US (United States)
Stephen,2015-02-15 11:23:36,00:21:10,,"Family Guy: Season 4: The Father, the Son and the Holy Fonz (Episode 18)",,Windows 8 x64 devices,00:21:09,Not latest view,US (United States)
Stephen,2015-02-15 11:01:58,00:21:27,,Family Guy: Season 4: The Fat Guy Strangler (Episode 17),,Windows 8 x64 devices,00:21:28,Not latest view,US (United States)
Stephen,2015-02-15 11:01:44,00:00:10,,Family Guy: Season 4: The Courtship of Stewie's Father (Episode 16),,Windows 8 x64 devices,00:16:34,Not latest view,US (United States)
Stephen,2015-02-14 08:26:30,00:00:03,,Family Guy: Season 4: The Courtship of Stewie's Father (Episode 16),,Windows 8 x64 devices,00:16:27,Not latest view,US (United States)
Stephen,2015-02-14 08:04:53,00:21:27,,Family Guy: Season 4: Brian Goes Back to College (Episode 15),,Windows 8 x64 devices,00:21:28,Not latest view,US (United States)
Stephen,2015-02-14 07:43:17,00:21:27,,Family Guy: Season 4: PTV (Episode 14),,Windows 8 x64 devices,00:21:27,Not latest view,US (United States)
Stephen,2015-02-14 07:23:38,00:19:31,,Family Guy: Season 4: Jungle Love (Episode 13),,Windows 8 x64 devices,00:21:27,Not latest view,US (United States)
Stephen,2015-02-13 06:43:44,00:02:00,,Family Guy: Season 4: Jungle Love (Episode 13),,Windows 8 x64 devices,00:02:00,Not latest view,US (United States)
Stephen,2015-02-13 06:22:13,00:20:58,,Family Guy: Season 4: The Perfect Castaway (Episode 12),,Windows 8 x64 devices,00:20:59,Not latest view,US (United States)
Stephen,2015-02-13 06:01:03,00:20:59,,Family Guy: Season 4: Peter's Got Woods (Episode 11),,Windows 8 x64 devices,00:20:59,Not latest view,US (United States)
Stephen,2015-02-13 05:41:25,00:19:28,,Family Guy: Season 4: Model Misbehavior (Episode 10),,Windows 8 x64 devices,00:21:25,Not latest view,US (United States)
Stephen,2015-02-12 08:43:08,00:02:00,,Family Guy: Season 4: Model Misbehavior (Episode 10),,Windows 8 x64 devices,00:02:00,Not latest view,US (United States)
Stephen,2015-02-12 08:21:39,00:21:21,,Family Guy: Season 4: Breaking Out Is Hard to Do (Episode 9),,Windows 8 x64 devices,00:21:22,Not latest view,US (United States)
Stephen,2015-02-12 08:00:01,00:21:28,,Family Guy: Season 4: 8 Simple Rules for Buying My Teenage Daughter (Episode 8),,Windows 8 x64 devices,00:21:28,Not latest view,US (United States)
Stephen,2015-02-12 07:38:23,00:21:28,,Family Guy: Season 4: Brian the Bachelor (Episode 7),,Windows 8 x64 devices,00:21:28,Not latest view,US (United States)
Stephen,2015-02-12 07:16:54,00:21:18,,Family Guy: Season 4: Petarded (Episode 6),,Windows 8 x64 devices,00:21:29,Not latest view,US (United States)
Stephen,2015-02-11 18:53:28,00:47:56,,The Hidden Hand: Alien Contact and the Government Cover Up,,Microsoft Xbox One,00:49:20,00:49:20,US (United States)
Stephen,2015-02-11 17:33:23,01:19:30,,Aliens on the Moon: The Truth Exposed,,Microsoft Xbox One,01:22:15,Not latest view,US (United States)
Stephen,2015-02-11 16:02:43,01:29:01,,Indie Game: The Movie,,Microsoft Xbox One,01:31:53,01:31:53,US (United States)
Stephen,2015-02-11 15:08:31,00:53:10,,When Aliens Attack,,Microsoft Xbox One,00:53:10,00:53:10,US (United States)
Stephen,2015-02-11 14:15:05,00:48:03,,Forgotten Planet: Abandoned America,,Microsoft Xbox One,00:48:04,00:48:04,US (United States)
Stephen,2015-02-11 14:12:30,00:00:36,,National Geographic: Inside North Korea,,Microsoft Xbox One,00:00:36,00:00:36,US (United States)
Stephen,2015-02-11 13:58:54,00:12:15,,Nazi Mega Weapons: Season 1: Atlantic Wall (Episode 1),,Microsoft Xbox One,00:12:16,Not latest view,US (United States)
Stephen,2015-02-11 08:00:49,00:02:01,,Family Guy: Season 4: Petarded (Episode 6),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-11 07:39:07,00:21:30,,Family Guy: Season 4: The Cleveland-Loretta Quagmire (Episode 5),,Windows 8 x64 devices,00:21:32,Not latest view,US (United States)
Stephen,2015-02-11 07:17:30,00:21:28,,Family Guy: Season 4: Don't Make Me Over (Episode 4),,Windows 8 x64 devices,00:21:29,Not latest view,US (United States)
Stephen,2015-02-11 06:57:51,00:19:31,,Family Guy: Season 4: Blind Ambition (Episode 3),,Windows 8 x64 devices,00:21:30,Not latest view,US (United States)
Stephen,2015-02-11 06:26:16,00:49:45,,Futurama: Season 6: Bender's Big Score (Episode 1),,Microsoft Xbox One,00:49:45,Not latest view,US (United States)
Stephen,2015-02-11 06:05:28,00:20:34,,Futurama: Season 5: The Devil's Hands Are Idle Playthings (Episode 16),,Microsoft Xbox One,00:22:35,Not latest view,US (United States)
Stephen,2015-02-10 07:42:21,00:02:01,,Family Guy: Season 4: Blind Ambition (Episode 3),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-10 07:21:27,00:20:46,,Family Guy: Season 4: Fast Times at Buddy Cianci Jr. High (Episode 2),,Windows 8 x64 devices,00:20:46,Not latest view,US (United States)
Stephen,2015-02-10 06:59:45,00:21:35,,Family Guy: Season 4: North By North Quahog (Episode 1),,Windows 8 x64 devices,00:21:34,Not latest view,US (United States)
Stephen,2015-02-10 06:39:38,00:20:00,,Family Guy: Season 3: When You Wish Upon a Weinstein (Episode 22),,Windows 8 x64 devices,00:22:00,Not latest view,US (United States)
Stephen,2015-02-09 13:54:37,00:02:01,,Family Guy: Season 3: When You Wish Upon a Weinstein (Episode 22),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-09 13:32:20,00:22:08,,"Family Guy: Season 3: Family Guy, Viewer Mail #1 (Episode 21)",,Windows 8 x64 devices,00:22:10,Not latest view,US (United States)
Stephen,2015-02-09 13:10:09,00:22:00,,Family Guy: Season 3: European Road Show (Episode 20),,Windows 8 x64 devices,00:21:59,Not latest view,US (United States)
Stephen,2015-02-09 12:47:32,00:22:11,,"Family Guy: Season 3: Stuck Together, Torn Apart (Episode 19)",,Windows 8 x64 devices,00:22:12,Not latest view,US (United States)
Stephen,2015-02-09 12:25:19,00:22:04,,Family Guy: Season 3: From Method to Madness (Episode 18),,Windows 8 x64 devices,00:22:05,Not latest view,US (United States)
Stephen,2015-02-09 04:58:35,00:21:44,,Family Guy: Season 3: Brian Wallows and Peter's Swallows (Episode 17),,Microsoft Xbox One,00:22:16,Not latest view,US (United States)
Stephen,2015-02-09 04:36:51,00:21:39,,Family Guy: Season 3: A Very Special Family Guy Freakin' Christmas (Episode 16),,Microsoft Xbox One,00:22:14,Not latest view,US (United States)
Stephen,2015-02-09 04:15:07,00:21:39,,"Family Guy: Season 3: Ready, Willing and Disabled (Episode 15)",,Microsoft Xbox One,00:22:12,Not latest view,US (United States)
Stephen,2015-02-08 16:44:48,00:01:51,,"Family Guy: Season 3: Ready, Willing and Disabled (Episode 15)",,Microsoft Xbox One,00:02:21,Not latest view,US (United States)
Stephen,2015-02-08 16:22:15,00:22:16,,"Family Guy: Season 3: Peter Griffin: Husband, Father... Brother? (Episode 14)",,Microsoft Xbox One,00:22:16,Not latest view,US (United States)
Stephen,2015-02-08 16:00:02,00:22:09,,Family Guy: Season 3: Screwed the Pooch (Episode 13),,Microsoft Xbox One,00:22:11,Not latest view,US (United States)
Stephen,2015-02-08 15:38:15,00:21:42,,Family Guy: Season 3: To Love and Die in Dixie (Episode 12),,Microsoft Xbox One,00:22:14,Not latest view,US (United States)
Stephen,2015-02-08 15:16:14,00:21:45,,Family Guy: Season 3: Emission Impossible (Episode 11),,Microsoft Xbox One,00:22:15,Not latest view,US (United States)
Stephen,2015-02-08 14:54:32,00:21:38,,Family Guy: Season 3: A Fish Out of Water (Episode 10),,Microsoft Xbox One,00:22:10,Not latest view,US (United States)
Stephen,2015-02-08 14:32:45,00:21:43,,Family Guy: Season 3: Mr. Saturday Knight (Episode 9),,Microsoft Xbox One,00:22:16,Not latest view,US (United States)
Stephen,2015-02-08 14:10:57,00:21:43,,Family Guy: Season 3: The Kiss Seen Around the World (Episode 8),,Microsoft Xbox One,00:22:16,Not latest view,US (United States)
Stephen,2015-02-08 10:11:32,00:00:02,,Family Guy: Season 3: The Kiss Seen Around the World (Episode 8),,Microsoft Xbox One,00:00:32,Not latest view,US (United States)
Stephen,2015-02-08 09:49:44,00:21:44,,Family Guy: Season 3: Lethal Weapons (Episode 7),,Microsoft Xbox One,00:22:16,Not latest view,US (United States)
Stephen,2015-02-08 09:27:58,00:21:41,,Family Guy: Season 3: Death Lives (Episode 6),,Microsoft Xbox One,00:22:14,Not latest view,US (United States)
Stephen,2015-02-08 09:07:52,00:20:02,,Family Guy: Season 3: And the Weiner Is.. (Episode 5),,Microsoft Xbox One,00:22:02,Not latest view,US (United States)
Stephen,2015-02-07 07:16:38,00:02:02,,Futurama: Season 5: The Devil's Hands Are Idle Playthings (Episode 16),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-07 06:53:45,00:22:33,,Futurama: Season 5: Bender Should Not Be Allowed on TV (Episode 15),,Windows 8 x64 devices,00:22:35,Not latest view,US (United States)
Stephen,2015-02-07 06:31:22,00:22:14,,Futurama: Season 5: Obsoletely Fabulous (Episode 14),,Windows 8 x64 devices,00:22:14,Not latest view,US (United States)
Stephen,2015-02-07 06:09:05,00:22:07,,Futurama: Season 5: Bend Her (Episode 13),,Windows 8 x64 devices,00:22:09,Not latest view,US (United States)
Stephen,2015-02-07 05:54:08,00:14:48,,Futurama: Season 5: Spanish Fry (Episode 12),,Windows 8 x64 devices,00:15:20,Not latest view,US (United States)
Stephen,2015-02-06 05:36:50,00:00:05,,Futurama: Season 5: Spanish Fry (Episode 12),,Microsoft Xbox One,00:00:36,Not latest view,US (United States)
Stephen,2015-02-06 05:14:36,00:22:04,,Futurama: Season 5: Three Hundred Big Boys (Episode 11),,Microsoft Xbox One,00:22:34,Not latest view,US (United States)
Stephen,2015-02-06 04:52:38,00:21:54,,Futurama: Season 5: The Farnsworth Parabox (Episode 10),,Microsoft Xbox One,00:21:57,Not latest view,US (United States)
Stephen,2015-02-05 06:13:51,00:02:01,,Family Guy: Season 3: And the Weiner Is.. (Episode 5),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-05 05:51:31,00:22:13,,"Family Guy: Season 3: One If By Clam, Two If By Sea (Episode 4)",,Windows 8 x64 devices,00:22:13,Not latest view,US (United States)
Stephen,2015-02-05 05:29:13,00:22:10,,Family Guy: Season 3: Mr. Griffin Goes to Washington (Episode 3),,Windows 8 x64 devices,00:22:11,Not latest view,US (United States)
Stephen,2015-02-05 05:06:54,00:22:10,,Family Guy: Season 3: Brian Does Hollywood (Episode 2),,Windows 8 x64 devices,00:22:11,Not latest view,US (United States)
Stephen,2015-02-05 04:44:52,00:21:53,,Family Guy: Season 3: The Thin White Line (Episode 1),,Windows 8 x64 devices,00:21:53,Not latest view,US (United States)
Stephen,2015-02-04 11:08:14,00:22:27,,Family Guy: Season 2: Fore Father (Episode 21),,Windows 8 x64 devices,00:22:27,Not latest view,US (United States)
Stephen,2015-02-04 10:45:15,00:22:32,,Family Guy: Season 2: Wasted Talent (Episode 20),,Windows 8 x64 devices,00:22:34,Not latest view,US (United States)
Stephen,2015-02-04 10:25:12,00:19:53,,Family Guy: Season 2: The Story on Page One (Episode 19),,Windows 8 x64 devices,00:21:54,Not latest view,US (United States)
Stephen,2015-02-03 06:36:16,00:02:01,,Family Guy: Season 2: The Story on Page One (Episode 19),,Windows 8 x64 devices,00:02:01,Not latest view,US (United States)
Stephen,2015-02-03 06:13:46,00:22:10,,Family Guy: Season 2: E. Peterbus Unum (Episode 18),,Windows 8 x64 devices,00:22:10,Not latest view,US (United States)
